step,train_loss,train_acc,dev_loss,dev_acc
0,51.125518798828125,0.08925,52.67362976074219,0.08385714285714285
100,1.0796922445297241,0.646,1.1400810480117798,0.6498571428571429
200,0.858024537563324,0.709,0.9320924878120422,0.7168571428571429
300,0.7407480478286743,0.73075,0.8324686288833618,0.7357142857142858
400,0.7951239943504333,0.765,0.7556309700012207,0.7562857142857143
500,0.6492434144020081,0.7645,0.7128915786743164,0.7685714285714286
600,0.6891611218452454,0.77775,0.6999383568763733,0.7761428571428571
700,0.5711331367492676,0.79525,0.6478263735771179,0.7898571428571428
800,0.6489134430885315,0.779,0.668508768081665,0.7808571428571428
900,0.5182273387908936,0.79175,0.6399816274642944,0.7861428571428571
1000,0.6534913778305054,0.8005,0.6371723413467407,0.7954285714285714
1100,0.49002957344055176,0.81375,0.6137974858283997,0.8015714285714286
1200,0.5442688465118408,0.8165,0.6116735339164734,0.805
1300,0.5175449252128601,0.81375,0.6107715368270874,0.7951428571428572
1400,0.48148152232170105,0.8095,0.6165059804916382,0.8041428571428572
1500,0.49768832325935364,0.8175,0.624731719493866,0.7995714285714286
1600,0.5888792872428894,0.8195,0.6068500280380249,0.8022857142857143
1700,0.5058835744857788,0.803,0.647005021572113,0.7918571428571428
1800,0.5637542009353638,0.8205,0.5954569578170776,0.8078571428571428
1900,0.5311251878738403,0.8395,0.5846177339553833,0.8087142857142857
2000,0.5693321824073792,0.8255,0.5958897471427917,0.8092857142857143
2100,0.5447149872779846,0.8315,0.5873074531555176,0.8167142857142857
2200,0.44220617413520813,0.828,0.5807929635047913,0.8147142857142857
2300,0.5440238118171692,0.84625,0.571648359298706,0.8208571428571428
2400,0.38804754614830017,0.833,0.5757943987846375,0.8155714285714286
2500,0.4682362973690033,0.843,0.5705755949020386,0.8174285714285714
2600,0.3795880675315857,0.83175,0.570950984954834,0.8212857142857143
2700,0.5120086669921875,0.83325,0.5842258930206299,0.8198571428571428
2800,0.4489234387874603,0.84375,0.5788286924362183,0.8142857142857143
2900,0.4745257496833801,0.83825,0.580268144607544,0.808
3000,0.44555190205574036,0.8345,0.6058509349822998,0.8008571428571428
3100,0.5337656736373901,0.83625,0.5756334662437439,0.8238571428571428
3200,0.46930548548698425,0.82875,0.6150722503662109,0.7997142857142857
3300,0.3388245701789856,0.844,0.5634885430335999,0.8238571428571428
3400,0.5304740071296692,0.843,0.5580359697341919,0.8224285714285714
