step,train_loss,train_acc,dev_loss,dev_acc
0,36.311500549316406,0.04125,30.59777069091797,0.04157142857142857
100,2.132019281387329,0.68575,2.1761953830718994,0.6824285714285714
200,2.872467041015625,0.73425,1.6441030502319336,0.7267142857142858
300,1.9579215049743652,0.762,1.4121191501617432,0.7448571428571429
400,1.2587999105453491,0.7535,1.243609070777893,0.7538571428571429
500,1.1926467418670654,0.78375,1.0807236433029175,0.7801428571428571
600,0.9163036942481995,0.76475,1.1423232555389404,0.7682857142857142
700,0.7162960767745972,0.77625,0.9799939393997192,0.7792857142857142
800,0.5378362536430359,0.797,0.8793962597846985,0.7875714285714286
900,0.706967294216156,0.80025,0.8930999040603638,0.7935714285714286
1000,0.7349081635475159,0.8155,0.8774054646492004,0.8028571428571428
1100,0.3687504231929779,0.81275,0.7894799113273621,0.8041428571428572
1200,1.2746055126190186,0.81025,0.7920182943344116,0.8051428571428572
1300,0.5516538023948669,0.819,0.7539753913879395,0.802
1400,0.844511091709137,0.82575,0.7420348525047302,0.8148571428571428
1500,0.3151727020740509,0.834,0.6908301711082458,0.8212857142857143
1600,0.5323755741119385,0.81575,0.6697245836257935,0.8184285714285714
1700,0.5893054008483887,0.83425,0.675780177116394,0.8167142857142857
1800,0.5964943170547485,0.83775,0.6898542642593384,0.8188571428571428
1900,0.3840988278388977,0.834,0.625271737575531,0.8184285714285714
2000,0.4736616611480713,0.8285,0.6625517010688782,0.8171428571428572
2100,0.5327638387680054,0.83575,0.5886610746383667,0.8282857142857143
2200,0.46536949276924133,0.85425,0.5929065942764282,0.8282857142857143
2300,0.496004194021225,0.8375,0.6167763471603394,0.8247142857142857
2400,0.3115282952785492,0.85025,0.5836873054504395,0.8297142857142857
2500,0.319656103849411,0.8445,0.5594618916511536,0.8351428571428572
2600,0.43507111072540283,0.85425,0.5693040490150452,0.8371428571428572
2700,0.5255271792411804,0.84975,0.5600950717926025,0.8351428571428572
2800,0.34334173798561096,0.84725,0.5636487007141113,0.831
2900,0.3238462805747986,0.85475,0.5230390429496765,0.8418571428571429
3000,0.3611191213130951,0.85325,0.5423349738121033,0.8305714285714285
3100,0.5687071084976196,0.873,0.5046181082725525,0.847
3200,0.3515356481075287,0.861,0.5333929061889648,0.8422857142857143
3300,0.5118445754051208,0.86275,0.5128477215766907,0.8424285714285714
3400,0.4345696270465851,0.87,0.5094108581542969,0.8481428571428572
