step,train_loss,train_acc,dev_loss,dev_acc
0,2.5209710597991943,0.09975,2.5136709213256836,0.099
100,0.8331972360610962,0.7355,0.7253703474998474,0.7468571428571429
200,0.5494441986083984,0.79,0.5835006237030029,0.7842857142857143
300,0.548595130443573,0.80275,0.527399480342865,0.8075714285714286
400,0.47284579277038574,0.81425,0.498519629240036,0.819
500,0.6345313191413879,0.81975,0.4803837835788727,0.8271428571428572
600,0.4346550703048706,0.84275,0.45802199840545654,0.8355714285714285
700,0.48332321643829346,0.838,0.44408443570137024,0.8388571428571429
800,0.4623814821243286,0.84375,0.4356936812400818,0.8427142857142857
900,0.5008321404457092,0.84925,0.42625847458839417,0.8507142857142858
1000,0.41632330417633057,0.851,0.41711488366127014,0.8521428571428571
1100,0.36570918560028076,0.85375,0.4114530086517334,0.8561428571428571
1200,0.5879144072532654,0.854,0.4039703905582428,0.8574285714285714
1300,0.38150691986083984,0.8555,0.40078309178352356,0.8541428571428571
1400,0.4363590180873871,0.8365,0.4263242781162262,0.843
1500,0.3042234480381012,0.86225,0.3937549889087677,0.8594285714285714
1600,0.41762298345565796,0.86575,0.38608142733573914,0.8625714285714285
1700,0.34491801261901855,0.85975,0.3882869482040405,0.864
1800,0.39048701524734497,0.862,0.3868652284145355,0.8641428571428571
1900,0.3078196048736572,0.85175,0.3930164575576782,0.857
2000,0.26279741525650024,0.86675,0.3753500282764435,0.8671428571428571
2100,0.5582046508789062,0.87075,0.37622934579849243,0.8672857142857143
2200,0.4844534993171692,0.864,0.37524905800819397,0.8637142857142858
2300,0.30232611298561096,0.864,0.3752337098121643,0.868
2400,0.3874698281288147,0.863,0.3705999553203583,0.8677142857142857
2500,0.35203132033348083,0.85225,0.3737710416316986,0.867
2600,0.3354824185371399,0.86525,0.3703421950340271,0.869
2700,0.3743780255317688,0.864,0.36730289459228516,0.8698571428571429
2800,0.36390602588653564,0.863,0.3694179654121399,0.8682857142857143
2900,0.31900641322135925,0.87075,0.3639896810054779,0.87
3000,0.3273404836654663,0.869,0.3646661341190338,0.8698571428571429
3100,0.4448930323123932,0.864,0.36549004912376404,0.8694285714285714
3200,0.28095492720603943,0.87825,0.36057180166244507,0.871
3300,0.33487921953201294,0.8615,0.3624786138534546,0.8701428571428571
3400,0.33549803495407104,0.87475,0.3553493320941925,0.8725714285714286
